Lightning Mapping Array analyzed data
Analysis program: /home/lma_admin/lma_analysis -d 20240911 -t 235000 -s 600 -l /home/lma_admin/lma/loc/hlma.loc -o /home/lma_admin/Scripts/Processed/240911/ -x 5.00 -y 500.00 --decimate 80
Analysis program version: 10.14.5R
File created: Thu Sep 12 16:08:55 2024
86274.969247152  29.28007956  -96.29936034   1026.66 484.43  -4.7 0x3720
86275.099597192  30.52372511  -92.17305129 774424.18 242.26  11.9 0x3720
86275.169393408  28.93046550  -98.57035328  85730.01 165.56  -2.3 0x2589
86275.516219937  27.75994074  -96.58292895 386206.94  48.34   1.4 0x2781
86275.534821529  29.90972206  -94.37961998 157406.57  24.36  -4.4 0x3509
86275.626756928  30.72640279  -95.85489303 140435.37 447.62  -4.1 0x07a1
86275.894790777  33.98529423  -93.53406445 1726686.60 152.98  14.2 0x3381
86275.917118744  31.10861720  -95.18171709 178391.79  67.39  -0.5 0x1709
86276.665816208  29.08900817  -96.81120326 546154.84 339.18   7.4 0x3780
86276.735189897  30.19792052  -95.56307497  36839.46   1.15  -4.4 0x1728
86277.493444240  40.30728081  -84.94290641 1833709.49 212.24  20.3 0x3708
86277.575171420  27.69355131  -97.47860693 583543.58 174.61   5.5 0x15a8
86277.967132257  30.83203101  -95.34882938 204398.13 365.77  -3.1 0x2529
86278.649587058  29.13427305  -94.33448274 169489.37 296.41   1.2 0x3628
86278.700097865  29.94571013  -95.86341106  69817.64 121.30  -7.5 0x3720
86279.150186292  30.76989233  -95.93068680  83446.25 306.86   1.5 0x3708
86280.282408433  31.11555639  -95.45851515 135310.68 303.46  -0.1 0x3780
86280.732942601  29.50292509  -95.60447047   9459.16 187.11 -11.7 0x1728
86280.900445640  29.80430133  -94.59877770 167047.94 136.17   0.1 0x3780
86281.472479052  29.97947405  -95.74980389    890.12 457.94  -8.1 0x35a0
86281.764726986  28.51424227  -95.24097793 166986.48 491.51   6.3 0x3708
86281.943982211  29.11565335  -94.79896660  21220.46 312.72  -9.6 0x35a0
86281.991599035  29.60377799  -97.42176698 193809.76 360.42   4.9 0x15a8
86282.064751862  28.72080757  -94.62470915  25191.30 321.34  -6.4 0x3388
86282.232455432  29.48518342  -95.19143244  24934.52 397.30 -13.9 0x3521
86282.516901807  30.38104421  -94.71001426  61909.48  35.93  -3.2 0x15a8
86282.583798482  28.88327741  -94.76132902  30645.90 198.95  -1.1 0x1728
86282.952768700  29.25069891  -95.47304509  43840.20 317.37 -14.6 0x2589
86283.091566248  28.15218579  -96.23781797  92845.16 305.84   1.9 0x31a8
86283.367440301  29.90564376  -95.28529637   -155.41  60.71 -11.0 0x27a0
86284.076934856  29.85537162  -94.79239959  13614.71 380.38  -8.9 0x35a0
86284.132057120  30.78150005  -96.07730980  91974.53  80.77  -6.2 0x2788
86284.363416140 -44.97582758 -119.39102930 77692002.84 384.64  51.2 0x3720
86284.391950958  30.26874125  -95.42785869  81593.90 103.64  -9.6 0x2529
86284.425610745  30.66173652  -95.70736686 205948.64 178.76  -2.0 0x35a0
86284.673979138  29.84787029  -96.05894602  40718.40  48.75 -10.8 0x35a0
86284.928612835  27.02490188  -93.62421036  98373.48 435.66  -0.2 0x2781
86285.099247322  29.36945120  -95.21329871  64691.18 143.29  -7.5 0x3628
86285.131995375  28.49449616  -95.39387425 265649.42 255.36  -2.4 0x2788
86285.228621480  29.75830739  -94.96294237  72526.44 455.88  -8.5 0x3581
86285.381551020  28.96259203  -95.72329748  54276.72 150.58  -2.4 0x3708
86285.665898239  29.70628262  -95.55355893  36464.90 331.13  -7.0 0x3609
86286.049700408  29.56566822  -95.81542808    230.66 343.20  -8.5 0x2728
86286.108559900  29.59029924  -95.10613056   2263.83 388.82 -10.1 0x25a8
86286.314842347  30.10843700  -96.20575699  31469.83  63.35  -3.1 0x1709
86286.481727193  29.21700174  -95.71756637  23240.55 402.77  -7.7 0x3528
86286.835408325  29.34290247  -95.32932702  24081.14 371.45 -11.9 0x3521
86287.040366156  29.95066780  -95.23573268 112846.92 250.92  -6.6 0x3528
86287.221590141  29.39837928  -95.71199915  46579.92 477.73 -14.5 0x25a1
86287.248781999  29.98473013  -95.53218806   6035.21 435.53  -8.2 0x3708
86287.632590551  29.70264281  -95.50262520  52325.40 163.95  -9.5 0x3688
86287.997332330  29.60077180  -95.61490240  59109.85 391.01 -10.6 0x2721
86288.315393382  30.00689435  -95.75548115  59931.64 352.85  -0.9 0x17a0
86288.380864963  29.01563523  -92.82889791 361425.26  17.31   1.4 0x2781
86288.549018754  29.52490993  -95.74245755  34181.27 141.40 -10.3 0x3609
86288.573225446  30.07706227  -95.22690498  13621.73 353.33 -10.5 0x2721
86288.611293180  30.18770409  -97.28780402  80202.08 332.55  -6.0 0x25a1
86288.797155443  30.74012805  -95.16516792 134562.15  88.66  -1.2 0x3701
86288.948957093  29.64848305  -94.45759454  68453.90 442.60  -6.8 0x13a8
86289.215255937  29.68153874  -96.20445734  42018.24 438.10 -12.1 0x3309
86290.039183401  28.79024746  -95.69602735 338320.67  48.47   3.4 0x1709
86290.340074253  30.14975008  -95.18744229  26306.05  53.43 -11.8 0x25a8
86290.990305081  29.97716131  -96.06377695  26398.02 148.61 -12.7 0x3509
86291.139718239  29.37744747  -96.06127886 128966.18  36.00  -6.9 0x34a8
86291.146122701  27.46773182  -94.73540147  98594.79 287.37   5.0 0x3628
86291.797667715  29.38816964  -96.22887848  90983.68 455.71  -3.9 0x27a0
86292.229210946  29.42772460  -95.24304168 242964.39  19.14   1.7 0x3708
86292.304570025  29.73813276  -95.34901960 110124.36 361.49  -5.4 0x3701
86292.539395200  28.12941146  -98.98420478  95559.48  83.78   1.3 0x34a1
86292.805457130  29.35631630  -95.09527056  16546.51   0.76  -8.9 0x1529
86292.927685966  30.35888301  -96.82987078 252420.76 226.27  -1.7 0x3309
86293.182618488  29.74270744  -95.82643821  59800.82  92.53 -11.3 0x3581
86293.721326638  29.34299702  -95.70591711 145428.81   0.31  -7.4 0x2788
86294.030447799  29.44344628  -96.07722146  43688.65 159.33  -5.6 0x33a0
86294.430187025  28.75830999  -95.11914978   1440.17 154.47  -7.1 0x3628
86294.543015557   8.62645946  -95.11936066 2366057.33 414.04  21.7 0x35a0
86294.613072992  28.62734512  -97.18969135 117037.23 427.04  -4.5 0x2529
86295.326698061  29.41250941  -88.50868560 284984.37 368.37   9.5 0x3701
86295.459793630  25.44120863  -94.70815442 371309.09 183.99   6.8 0x3780
86295.631362043  27.82765113  -96.95942906 231940.10 328.90  -1.5 0x3588
86295.993588617  33.74259164  -88.16534902 277967.45 411.20  11.8 0x3701
86296.229254536  30.04808408  -95.32085303  19277.59 380.46 -10.9 0x27a0
86296.494067200  30.45680490  -95.60055235  70635.09 101.84  -9.8 0x2781
86296.745190033  30.22233868  -95.38351658   8940.08 351.16 -15.0 0x1781
86296.879064501  29.30906756  -95.15675036  65906.24  10.29  -5.8 0x27a0
86296.962222363  29.18172703  -95.45172483  32569.28 400.72  -9.3 0x16a1
86297.043229205  32.51132901  -93.44750585 124164.46  62.51   6.2 0x3720
86297.096940530  30.70653141 -102.41661678 2203715.61 266.24  16.5 0x11a9
86298.479385120  29.25525969  -95.63497014  28689.33 238.13  -7.2 0x3701
86298.919392626  28.98615621  -97.45512205  80642.58 290.07  -4.3 0x35a0
86299.010788332  31.34711269  -94.67184709 383025.38   2.82   5.7 0x0729
86299.378218805  29.04841948  -97.09553205 172497.40  15.68   0.8 0x27a0
86299.834793786  27.67480737  -89.38742701 140686.58  60.45   5.5 0x3509
86301.076760824  29.90539412  -95.79734339  16358.52 259.63 -10.7 0x3701
86303.360223261  30.34307840  -96.09124339  70073.16 470.12  -6.4 0x2721
86304.308263535  29.76116085  -94.71953517 205319.92 386.56  -0.6 0x1788
86304.458923699  29.56943523  -95.70048965  13920.85 397.40 -10.7 0x1709
86304.575927120  29.80411633  -95.58731396   6210.90 475.24 -11.5 0x1788
86306.618370104  29.51021108  -95.45737736  53819.77 169.13 -13.8 0x24a9
86306.841430086  30.13437927  -94.57037956 228766.76 338.25   1.6 0x3701
86307.241291326  29.61256546  -95.74517065  81048.13 493.72  -5.6 0x1629
86306.763566546  48.15483745  -70.25683575 552453238.31 264.64  67.7 0x2728
86308.508196381  29.82457771  -94.94946935  12365.16  12.16  -7.8 0x1781
86308.708923676  30.16896988  -94.41235144 145881.05 294.04   0.3 0x1728
86308.747295455  29.91648766  -96.15876153  43986.50 108.65  -8.5 0x15a1
86308.891144265  30.06782146  -95.14120805 163793.62 481.38  -1.4 0x3708
86309.002996794  28.79120040  -96.03977730   8437.45  55.13  -8.0 0x15a1
86309.290156077  28.71850325  -98.34791132 163460.42 165.58   7.1 0x1709
86309.550964631  29.29184335  -95.79775366  57324.44 374.49 -10.1 0x3521
86310.357678377  30.54677717  -94.26855567  45319.82  10.77   1.0 0x1728
86310.425038922  29.38595647  -95.63371121  59030.62 368.61  -3.2 0x16a8
86310.489734721  31.69815101  -95.07811627 130682.73 100.76  -4.3 0x2589
86310.557812680  30.08673686  -96.09063037  43350.30 437.24  -9.9 0x0789
86310.572832647  29.34892876  -96.85460790 105326.11 395.16  -2.0 0x1781
86310.623747841  29.09070718  -95.77001581  19580.41 355.97 -13.4 0x3429
86310.632856102  30.96783871  -95.78073992 152728.36 283.65  -4.4 0x25a1
86311.040544804  30.40730176  -94.55144587 177743.73  51.55  -1.6 0x0789
86311.334177302  31.33412658  -91.29593095 395251.16 111.42   5.2 0x3581
86312.539493519  31.41811319  -93.91353787 159890.05 167.66   2.3 0x3708
86312.772909016  29.77503492  -95.08755879  23261.06 426.23 -11.7 0x1709
86313.907561885  30.64584738  -96.85109691 116545.73 311.53   1.1 0x0729
86314.374425695  30.12924297  -95.38095369  20903.94 162.54 -10.8 0x27a0
86314.422322547  29.71708073  -94.39573214 243126.97  33.85   1.8 0x2689
86314.840017082  29.68417353  -95.54424376 196894.06 241.63  -4.8 0x2329
86314.924545726  29.92439733  -95.42662347  13618.95 254.43 -10.9 0x1788
86315.127083170  45.21528910 -110.11308864 2924161.86 290.73  24.7 0x3701
86315.387189532  29.50609856  -95.97484003  75905.47 308.75  -4.0 0x1728
86315.789186154  29.88399532  -95.54699253  12125.80 287.02 -13.4 0x3681
86317.140505780  29.69575555  -96.29586855 150133.23 134.27  -5.5 0x26a8
86317.422499954  29.91887788  -95.50554175 183450.42 266.43  -3.5 0x33a0
86317.571868567  30.05687226  -96.12179467 133428.05 326.90  -1.2 0x3701
86318.105000089  28.93367003  -95.01954946  45991.95 225.35  -8.0 0x3681
86318.372241119  32.06221897  -95.34545961 239843.42 458.47   3.0 0x1788
86318.939706903  30.22093468  -95.04872148  55492.21 147.91  -6.5 0x27a0
86319.288997778  30.35117425  -94.30164191 168826.62 368.91  -0.4 0x3720
86319.622205983  29.78152057  -98.33194027 165487.18 126.84   2.1 0x0789
86319.720150538  26.62714623  -94.85970645 312196.33 177.81   6.5 0x3701
86319.988813054  31.09686225  -92.90165236 139107.31  53.33  -0.7 0x3581
86320.256289271  29.62952814  -95.60460836   5988.79 154.11 -14.2 0x1589
86320.278490435  29.74634437 -100.42687071 454658.58  27.80  10.8 0x35a0
86321.021375032  29.76705732  -95.15984783  18475.47 277.78  -9.0 0x1589
86321.172338335  29.89286147  -95.14206885  57285.42  20.74  -3.7 0x17a0
86321.395137790  34.15681715 -101.71328226 862759.24  85.83  10.7 0x15a8
86322.271664874  29.99090041  -95.73956389   3402.21  73.40 -12.6 0x1629
86323.786859142  29.19150925  -96.13738080  60788.01 380.28  -5.5 0x3701
86324.869286052  30.55258421  -95.91842703 247161.98 235.57   0.6 0x1709
86325.554212502  29.11297689  -95.72727361  68033.99  55.75  -9.3 0x0789
86326.038771345  31.10203711  -95.59188333  59853.77 462.36  -6.6 0x2781
86328.353299772  29.61738722  -95.34742581   5660.23  63.10 -13.3 0x1781
86329.034086065  32.07844869  -95.71444279  41552.05 120.71   1.8 0x27a0
86330.647962798  24.19399161  -93.42293585 1060191.31  22.72  11.8 0x32a1
86330.766869151   7.58348149 -156.13894037 218942889.45 235.72  59.0 0x35a0
86331.251346816  28.99306064  -94.86825765 172376.24  58.55  -0.2 0x1721
86332.968464474  29.28196420  -95.13064307  86528.81  71.73  -8.3 0x26a1
86332.743596449 -48.04174173  -93.38922541 791679150.00 292.92  71.4 0x3720
86335.084146540  29.34097099  -95.18859384  24123.48 120.32 -10.4 0x3720
86336.966231901  43.73044510  -92.26240103 2618324.97  94.90  18.7 0x3581
86340.443303831  31.68280620  -96.06435119 148623.56 238.71  -1.0 0x25a8
86340.553653715  30.17570295  -96.27944897  61431.46 130.16 -10.2 0x25a1
86340.792960587  30.09445258  -95.85147924  47140.42  49.97  -6.8 0x05a9
86341.042231889  29.07557183  -95.86491528  72396.55 431.62  -9.2 0x2529
86341.866110318  29.50278674  -95.03599183  49169.55 379.11  -8.6 0x3701
86342.343604285  27.98100951  -97.07475667 452749.29 187.21   7.5 0x3581
86342.715718642  27.61686647  -92.74977433 396178.13  70.26   6.3 0x1781
86343.982240940  30.14448560  -96.31581465 160185.61 229.89  -1.0 0x3588
86344.110599351  28.80093136  -95.53026028  35931.53 231.26 -10.7 0x25a1
86344.417184494  30.58744780  -94.99542976  82043.92 168.54  -6.2 0x2788
86345.381502085  30.67179431  -91.93513278  95302.58 465.80   5.0 0x3701
86346.663525654  33.64907937  -99.79917154 1248467.18 189.51  11.5 0x2788
86346.732991822  29.35409138  -95.11865949  38661.04 271.95 -12.8 0x26a1
86348.766426959  30.12541003  -95.69164082  19105.22 267.63 -13.8 0x1709
86348.833228450  29.97515167  -95.18298519  47389.82 345.41  -9.8 0x17a0
86349.565012570  29.57284982  -95.12023192   5584.77 233.45  -8.1 0x1709
86350.414092651  30.82744836  -95.17241837  22086.89 377.18  -7.0 0x13a8
86350.580185951  25.44018789  -92.67625254  25626.12 398.37   3.3 0x2781
86352.663733280  29.95420674  -95.38775781  18887.63 117.52 -14.0 0x1781
86353.355571318  25.85006669  -94.21610206 507666.51 415.97  11.8 0x24a9
86353.397336080  29.11257805  -95.14740620  22672.80 354.92  -8.3 0x3509
86353.597627695  30.02891839  -95.56928039  25586.32 432.72 -11.4 0x1709
86355.113243734  29.76935283  -95.11972172  47658.65  53.07  -9.4 0x1728
86355.495451438  30.69415889  -92.20744155 532491.77 107.29  10.1 0x3720
86357.696202680  29.32973966  -96.09400270 274183.04 439.87  -1.0 0x26a1
86357.779692477  30.70899078  -96.15096035 198171.69 425.87  -2.9 0x07a8
86357.906067769  30.15045318  -93.79105667 165300.04   6.58  -3.7 0x2589
86358.562085634  29.65460198  -95.54158470  28235.35 210.72 -12.0 0x2781
86358.596522845  29.35874202  -96.18190483  29295.42 291.97 -12.3 0x14a9
86358.963744576  29.64475187  -96.21816523  56223.00 205.46 -11.3 0x2709
86358.988650791  29.29931369  -95.78968763  16774.28  41.74  -6.5 0x2529
86359.927925142  30.43395922  -94.74036962 292513.33 204.29   2.4 0x3708
86361.012935019  29.77092941  -95.46075971  90943.50 192.86  -6.4 0x26a8
86361.047284175  29.46395661  -95.12063159  22643.13 146.89  -9.2 0x3708
86361.667248963  35.60260939  -91.21957676 1442477.92  39.93  16.0 0x35a0
86362.371155620  29.50269037  -95.87807122  57869.36 230.34 -11.5 0x35a0
86362.738584646  29.42729612  -96.31654185 124914.71  40.86  -5.2 0x15a1
86363.584968215  29.66802730  -95.42291723  74342.48 272.94  -7.6 0x15a8
86364.137015891  29.40020495  -93.31377296 149751.92 300.33  -2.4 0x24a9
86364.291302042  29.15381380  -95.79119424 122044.74  77.58  -9.1 0x3489
86364.360249700  30.49000145  -96.02312640  36418.06 289.00  -8.0 0x1788
86364.803535545  30.52883275  -96.12577907 109657.23 101.64  -4.8 0x3521
86365.358899877  33.18953245  -95.58163842 122153.59  44.63   5.3 0x3609
86366.061488461  29.09782033  -95.51948577  13475.66 489.44 -10.7 0x2709
86366.192933344  29.52409384  -96.53705410  38642.30 189.17 -11.3 0x3289
86366.237944047  28.95100502  -95.91775785  35338.16 296.74  -8.7 0x15a8
86366.444764126  29.22882201  -96.11648063  91330.86  67.34   1.0 0x17a0
86366.466771675  29.46695026  -95.77090385   6770.06  70.08 -13.8 0x3429
86367.240137793  30.41314825  -95.84176956  35009.39 395.30  -7.2 0x3521
86367.439015660  39.10555322  -93.16765617 705005.22 127.31  12.9 0x2721
86368.278256559  29.47644985  -95.19242423  51339.11 214.35 -11.0 0x25a8
86368.344015811  29.10693890  -95.35487739 122045.93 266.01  -3.5 0x3780
86368.453081634  29.59108846  -95.45178348  16245.02  83.03 -11.6 0x3429
86368.727276133  29.60235185  -96.31679304  25369.11 260.30  -7.2 0x1788
86368.908453343  30.35354849  -97.21351554 357107.97 217.52   6.6 0x3720
86369.694235816  30.45890905  -94.37768458 348475.50 188.99   5.3 0x3720
86369.793581163  28.96711248  -96.16300842  65943.57  55.17  -2.4 0x3509
86370.064613588  29.05139495  -94.81593850 127104.07 471.92  -6.0 0x3509
86370.143165638  29.46496411  -95.25038407    -35.53 162.04  -8.8 0x3708
86370.277866955  29.71890880  -95.25006976  20907.69 352.48 -11.2 0x26a1
86370.492912270  29.63182061  -95.48928814  41544.63 162.08  -8.5 0x3509
86370.494016034  29.80716961  -95.36857253  11433.56 209.14 -12.9 0x2781
86370.498536717  27.68687237 -104.45227125 1158559.18 487.91  11.0 0x05a9
86370.585195454  29.43637194  -94.05901624 268993.06 109.35  -0.4 0x3588
86370.642293889  29.45792504  -96.23316854 119384.91 408.05  -6.8 0x3521
86370.975599432  31.49037793  -97.60491322  80497.40 396.17   3.3 0x32a8
86371.193737640  29.98375873  -95.31329738  33359.21 289.93  -9.7 0x3708
86371.194190761  28.76888301  -95.24298602 132832.08  24.53  -1.5 0x3701
86371.860914306  29.76899103  -95.63132037 182055.13 457.09  -5.6 0x2781
86372.842839983  29.13274425  -96.84172077  84284.29  59.42  -4.8 0x27a0
86373.275225208  29.87876194  -94.98154602  24208.94 227.40 -13.7 0x14a9
86373.642574920  29.97543992  -95.81088028 182895.18 147.01  -5.5 0x3489
86374.270192187  29.62606407  -95.21347488 134921.34  31.84  -7.0 0x2529
86374.891192839  29.35769197 -100.41206072 443300.24  22.48   4.2 0x2781
86374.909368640  29.65240997  -95.77447272  39617.52 186.09 -12.4 0x07a1
86375.152646468  29.75752606  -94.77979615  29202.72  17.03 -10.3 0x3489
86375.239253901  29.42708425  -95.66005117  71440.66 180.39 -13.1 0x24a9
86375.499592941  29.48433053  -99.35145439 532179.95 430.22   4.7 0x3581
86375.824187738  29.34938414  -93.79471375 145345.99 481.76  -2.9 0x34a8
86376.558124700  28.94452035  -95.03187175 467963.81 166.05   1.9 0x3588
86376.558218988  30.22596280  -94.85250897 273017.60 324.10  -2.1 0x2589
86377.692220744  28.15620861  -94.75387855 123969.83  78.67  -2.6 0x15a1
86377.783192681  28.76676857  -96.57672627  84918.75 337.35  -7.5 0x25a8
86377.900011171  29.80416155  -95.02267537 181025.72 106.89   0.3 0x15a8
86378.075841348  30.21952717  -95.15027044  57392.77  27.34  -7.5 0x27a0
86378.124888729  29.71320894  -95.60333307   9625.38 401.58 -11.7 0x3701
86378.339763471  28.74132346  -99.30882158 255874.30 399.72   2.4 0x35a0
86378.366327502  30.62594664  -97.55033785 271867.41 385.08  -0.9 0x25a8
86378.424845000  30.11379052  -96.31576417 108251.48 187.29  -6.4 0x35a0
86378.588115698  29.53860669  -95.49413563  41012.00 350.82 -15.1 0x24a9
86378.933230998  33.56460868  -94.31723118 308146.01  22.62   6.6 0x34a1
86379.233026166  31.31534915 -129.56243898 21224913.25  22.10  42.0 0x3720
86379.373803412  29.91194169  -95.67986555  23290.03 162.85 -13.1 0x15a1
86379.451485578  29.05177789  -96.63785631  40411.57 311.79  -6.5 0x3521
86379.592411345  29.93642305  -95.15591500  26401.68 234.98 -11.8 0x07a8
86380.124230122  29.44010509  -95.72126161  70512.80  83.93  -7.2 0x3609
86380.474133377  29.36081318  -95.15368182  23286.42 428.75  -9.4 0x3609
86380.883783462  31.91564901  -93.58550655 142660.66 236.92   0.2 0x3509
86380.889383886  29.43016471  -96.04598129  43835.72 420.17  -6.7 0x1728
86380.941424645  29.46977814  -95.74046823   5013.04 390.80 -13.2 0x2728
86380.982383557  30.22141458  -97.64503427  50900.43 497.68  -3.0 0x15a8
86381.083598362  29.80522297  -94.81012966  53874.03 110.05  -7.8 0x25a8
86381.124103095  29.92026582  -95.32690444  22893.15  24.12 -12.0 0x3621
86381.140659476  30.32600504  -95.88560306  14380.35 239.22  -8.2 0x3720
86381.974032267  30.13139443  -94.68791149  96144.66 238.37  -5.3 0x2529
86381.982840112  29.92017984  -94.75218034  41429.29 170.72  -7.9 0x3581
86382.682496507  29.12074618  -94.83394950 125280.65 398.11  -0.5 0x35a0
86382.708223065  30.26314833  -95.53163743  84945.89 420.57  -5.0 0x3780
86382.874671278  29.32013865  -94.31084705 117334.86 183.75  -2.1 0x36a0
86383.091461768  29.75451169  -95.82459563  10992.80 496.89 -12.9 0x2389
86383.200137531  31.84401998  -95.51441535 390353.00 309.50   7.0 0x3581
86383.223125721  29.68475172  -95.87683345  46168.57  44.13 -12.2 0x2709
86383.356323965  27.73805473  -97.01422243 112125.72 127.66   6.0 0x1709
86383.399513555  30.14886240  -97.29018234 273232.10 490.18  -1.7 0x3588
86383.423027859  29.79914452  -94.76946171  31669.07 434.62  -7.1 0x3688
86383.573489830  29.47182197  -98.65824110 303880.53  90.57   0.7 0x2781
86384.138907279  29.60045967  -95.43487755  39029.18 238.53  -9.2 0x33a0
86384.172692081  29.91113671  -97.30919685 158666.99  52.97   0.8 0x3708
86384.190262629  29.10218268  -95.45504032 200362.79  88.34  -5.2 0x2781
86384.256463414  31.23785762  -96.32128857 226076.85 230.43   8.3 0x36a0
86384.473090741  30.38065158  -95.62755382  16307.45  21.58  -8.8 0x3708
86384.580975676  30.65849027  -97.84187236 480723.51 315.46   2.1 0x25a9
86385.106791573  29.97726819  -96.85577582  80158.68  91.82  -1.5 0x3708
86385.484257710  29.90316894  -95.91864030  47854.47 184.68 -12.3 0x25a8
86385.849725885  30.08544283  -95.33799662  42095.45 193.74 -10.3 0x3509
86385.940321382  29.31466310  -96.00435466   8278.85 420.04  -6.0 0x07a1
86386.148261201  29.36844026  -95.18609294  18470.99 257.81 -12.5 0x34a1
86386.257861893  29.61152845  -96.01718026  55385.06  84.66 -12.0 0x2788
86386.988612761  29.61516134  -95.90177656  25434.11 260.08 -13.0 0x2709
86387.122427720  29.42581307  -95.63521835  21913.77 260.94 -10.2 0x0729
86387.172919052  30.06422507  -95.44282139  27958.69 374.12 -10.6 0x2788
86387.247440986  28.03961299  -95.57030758 243757.34   5.09  -2.6 0x2589
86387.272567777  30.02182632  -96.23899915  76314.25 260.73   0.3 0x17a0
86387.537966680  33.69986369  -93.80496565 388277.52 483.33   9.0 0x3708
86388.138062923  30.10381104  -96.20197783 208246.49   1.02   0.9 0x1721
86388.764903264  29.79813439  -96.59874444 224362.10  73.32  -0.8 0x3521
86388.987847075  29.42874212  -96.65458094 206182.09 129.82   1.1 0x3701
86389.189203697  28.81023128  -90.93273358 440762.88 103.31   4.3 0x3588
86389.946659629  29.61139903  -95.82974618  36317.67   4.87 -13.2 0x25a1
86389.953628065  28.66866186  -95.47461564 122970.91 103.82  -2.0 0x3621
86390.088301665  29.32900099  -94.61944991  94144.32 188.86  -3.6 0x34a1
86390.092363828  28.50074345  -98.10645520 156159.30 436.00  -2.0 0x3588
86390.638799842  29.22516055  -95.14835458  17657.23 368.55 -10.6 0x2788
86390.720933611  30.51180651  -95.69654418  43498.44 190.62  -5.5 0x3720
86391.082681806  37.42428305 -102.77321188 464931.41 482.84  10.0 0x3381
86391.096422881  29.36426394  -95.36478509   9079.26  67.23 -18.5 0x24a9
86391.120786439  29.48860000  -95.21145277   8051.54 498.11 -11.3 0x3708
86391.964725288  31.28334048  -96.12970855  97368.69 336.90  -4.1 0x3588
86392.532634892  39.42599551  -97.65590591 1308474.15 185.19  13.6 0x2788
86392.579503239  29.09597234  -96.49486957  65558.12 295.70  -6.8 0x3528
86392.970694693  29.84639707  -95.84822719  47362.21 401.39  -8.8 0x27a0
86393.403531616  29.68332951  -95.39814477  30581.07  54.55 -10.9 0x2788
86394.229718859  29.64939151  -94.21017504  91674.37 276.45  -5.2 0x3521
86394.251938119  30.30138562  -98.63625558 169083.19  57.16   3.3 0x3708
86394.619413470  29.35941710  -93.17311679 101668.51 264.08  -2.0 0x2788
86395.169548091  28.93427756  -95.78814327  50165.27 113.20  -9.1 0x1529
86395.545339018  28.57615216  -95.30316826  83314.29  54.76  -6.6 0x3429
86396.039188081  30.37016794  -95.02365052 104627.80 466.59  -8.9 0x2589
86396.767161591  29.44911989  -98.57966978 319143.37  58.40   6.1 0x3628
86391.476946907   3.25518076 -108.00140486 1715351147.71  68.54  78.0 0x3509
86397.385207262  30.12225941  -95.68983519   9693.45  43.95 -14.4 0x2788
86397.486128239  30.53683321  -95.71602847  98428.02 256.39  -3.1 0x2728
86397.636773342  29.37862767  -95.22863600  29616.62   5.01  -6.8 0x3720
86397.653063578  30.44272656  -95.99470323  79588.41 245.41   0.1 0x1788
86397.985848995  29.81200334  -95.58014855  73135.60 399.83 -10.3 0x2788
86398.019648558  29.61641419  -96.23561744  66588.47   4.21  -7.0 0x33a0
86398.542237087  30.22119663  -94.00937128 645615.84 207.54  11.3 0x15a1
86399.010799207  29.98485267  -95.66802115 108824.78 136.21  -1.8 0x35a0
86399.052092852  30.06301693  -96.66582917  42233.38 214.61  -6.0 0x1788
86399.101427487  29.37733735  -95.32799686  56577.02 331.52  -6.8 0x3780
86399.384270329  34.06495666  -95.72069962 490049.95 170.41   5.3 0x25a8
86399.497738322  30.36441349  -95.78045531  68689.07 483.04  -9.1 0x3588
86399.693881988  29.80842833  -94.70137567  22342.12  93.25  -6.1 0x15a8
